"Date","Country","Continent","PopulationCategory","Status","Color","Type","Value"
2022-06-15,"Albania",3,3,"Confirmed","#D6604D","Cumulative % of Population",9.46073137388927
2022-06-15,"Albania",3,3,"Confirmed","#D6604D","New Cases",0
2022-06-15,"Albania",3,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-14,"Albania",3,3,"Confirmed","#D6604D","Cumulative Count",276821
2022-06-14,"Albania",3,3,"Confirmed","#D6604D","Cumulative % of Population",9.46073137388927
2022-06-14,"Albania",3,3,"Confirmed","#D6604D","New Cases",90
2022-06-14,"Albania",3,3,"Confirmed","#D6604D","New Cases per 10,000",0.307587149692413
2022-06-13,"Albania",3,3,"Confirmed","#D6604D","Cumulative Count",276731
2022-06-13,"Albania",3,3,"Confirmed","#D6604D","Cumulative % of Population",9.45765550239234
2022-06-13,"Albania",3,3,"Confirmed","#D6604D","New Cases",0
2022-06-13,"Albania",3,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-12,"Albania",3,3,"Confirmed","#D6604D","Cumulative Count",276731
2022-06-12,"Albania",3,3,"Confirmed","#D6604D","Cumulative % of Population",9.45765550239234
2022-06-12,"Albania",3,3,"Confirmed","#D6604D","New Cases",41
2022-06-12,"Albania",3,3,"Confirmed","#D6604D","New Cases per 10,000",0.140123034859877
2022-06-11,"Albania",3,3,"Confirmed","#D6604D","Cumulative Count",276690
2022-06-11,"Albania",3,3,"Confirmed","#D6604D","Cumulative % of Population",9.45625427204375
2022-06-11,"Albania",3,3,"Confirmed","#D6604D","New Cases",52
2022-06-11,"Albania",3,3,"Confirmed","#D6604D","New Cases per 10,000",0.177717019822283
2022-06-10,"Albania",3,3,"Confirmed","#D6604D","Cumulative Count",276638
2022-06-10,"Albania",3,3,"Confirmed","#D6604D","Cumulative % of Population",9.45447710184552
2022-06-10,"Albania",3,3,"Confirmed","#D6604D","New Cases",55
2022-06-10,"Albania",3,3,"Confirmed","#D6604D","New Cases per 10,000",0.18796992481203
2022-06-09,"Albania",3,3,"Confirmed","#D6604D","Cumulative Count",276583
2022-06-09,"Albania",3,3,"Confirmed","#D6604D","Cumulative % of Population",9.4525974025974
2022-06-09,"Albania",3,3,"Confirmed","#D6604D","New Cases",65
2022-06-09,"Albania",3,3,"Confirmed","#D6604D","New Cases per 10,000",0.222146274777854
2022-06-08,"Albania",3,3,"Confirmed","#D6604D","Cumulative Count",276518
2022-06-08,"Albania",3,3,"Confirmed","#D6604D","Cumulative % of Population",9.45037593984962
2022-06-08,"Albania",3,3,"Confirmed","#D6604D","New Cases",50
2022-06-08,"Albania",3,3,"Confirmed","#D6604D","New Cases per 10,000",0.170881749829118
2022-06-07,"Albania",3,3,"Confirmed","#D6604D","Cumulative Count",276468
2022-06-07,"Albania",3,3,"Confirmed","#D6604D","Cumulative % of Population",9.44866712235133
2022-06-07,"Albania",3,3,"Confirmed","#D6604D","New Cases",53
2022-06-07,"Albania",3,3,"Confirmed","#D6604D","New Cases per 10,000",0.181134654818865
2022-06-06,"Albania",3,3,"Confirmed","#D6604D","Cumulative Count",276415
2022-06-06,"Albania",3,3,"Confirmed","#D6604D","Cumulative % of Population",9.44685577580314
2022-06-06,"Albania",3,3,"Confirmed","#D6604D","New Cases",14
2022-06-06,"Albania",3,3,"Confirmed","#D6604D","New Cases per 10,000",0.0478468899521531
2022-07-05,"Albania",3,3,"Fatal","#202226","Cumulative Count",3502
2022-07-05,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119685577580314
2022-07-05,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-07-05,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-07-04,"Albania",3,3,"Fatal","#202226","Cumulative Count",3502
2022-07-04,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119685577580314
2022-07-04,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-07-04,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-07-03,"Albania",3,3,"Fatal","#202226","Cumulative Count",3502
2022-07-03,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119685577580314
2022-07-03,"Albania",3,3,"Fatal","#202226","New Cases",1
2022-07-03,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0.00341763499658236
2022-07-02,"Albania",3,3,"Fatal","#202226","Cumulative Count",3501
2022-07-02,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119651401230349
2022-07-02,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-07-02,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-07-01,"Albania",3,3,"Fatal","#202226","Cumulative Count",3501
2022-07-01,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119651401230349
2022-07-01,"Albania",3,3,"Fatal","#202226","New Cases",1
2022-07-01,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0.00341763499658236
2022-06-30,"Albania",3,3,"Fatal","#202226","Cumulative Count",3500
2022-06-30,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119617224880383
2022-06-30,"Albania",3,3,"Fatal","#202226","New Cases",1
2022-06-30,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0.00341763499658236
2022-06-29,"Albania",3,3,"Fatal","#202226","Cumulative Count",3499
2022-06-29,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119583048530417
2022-06-29,"Albania",3,3,"Fatal","#202226","New Cases",1
2022-06-29,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0.00341763499658236
2022-06-28,"Albania",3,3,"Fatal","#202226","Cumulative Count",3498
2022-06-28,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119548872180451
2022-06-28,"Albania",3,3,"Fatal","#202226","New Cases",1
2022-06-28,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0.00341763499658236
2022-06-27,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-27,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-27,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-27,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-26,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-26,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-26,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-26,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-25,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-25,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-25,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-25,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-24,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-24,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-24,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-24,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-23,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-23,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-23,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-23,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-22,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-22,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-22,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-22,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-21,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-21,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-21,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-21,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-20,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-20,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-20,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-20,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-19,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-19,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-19,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-19,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-18,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-18,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-18,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-18,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-17,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-17,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-17,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-17,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-16,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-16,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-16,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-16,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-15,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-15,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-15,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-15,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-14,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-14,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-14,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-14,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-13,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-13,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-13,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-13,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-12,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-12,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-12,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-12,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-11,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-11,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-11,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-11,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-10,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-10,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-10,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-10,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-09,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-09,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-09,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-09,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-08,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-08,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-08,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-08,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-07,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-07,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-07,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-07,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-06,"Albania",3,3,"Fatal","#202226","Cumulative Count",3497
2022-06-06,"Albania",3,3,"Fatal","#202226","Cumulative % of Population",0.119514695830485
2022-06-06,"Albania",3,3,"Fatal","#202226","New Cases",0
2022-06-06,"Albania",3,3,"Fatal","#202226","New Cases per 10,000",0
2022-07-05,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",266173
2022-07-05,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.655501650002463
2022-07-05,"Algeria",1,2,"Confirmed","#D6604D","New Cases",0
2022-07-05,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0
2022-07-04,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",266173
2022-07-04,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.655501650002463
2022-07-04,"Algeria",1,2,"Confirmed","#D6604D","New Cases",45
2022-07-04,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.0110821060926957
2022-07-03,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",266128
2022-07-03,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.655390828941536
2022-07-03,"Algeria",1,2,"Confirmed","#D6604D","New Cases",13
2022-07-03,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00320149731566764
2022-07-02,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",266115
2022-07-02,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.655358813968379
2022-07-02,"Algeria",1,2,"Confirmed","#D6604D","New Cases",10
2022-07-02,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00246269024282126
2022-07-01,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",266105
2022-07-01,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.655334187065951
2022-07-01,"Algeria",1,2,"Confirmed","#D6604D","New Cases",18
2022-07-01,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00443284243707826
2022-06-30,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",266087
2022-06-30,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.65528985864158
2022-06-30,"Algeria",1,2,"Confirmed","#D6604D","New Cases",14
2022-06-30,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00344776633994976
2022-06-29,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",266073
2022-06-29,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.655255380978181
2022-06-29,"Algeria",1,2,"Confirmed","#D6604D","New Cases",11
2022-06-29,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00270895926710338
2022-06-28,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",266062
2022-06-28,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.65522829138551
2022-06-28,"Algeria",1,2,"Confirmed","#D6604D","New Cases",13
2022-06-28,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00320149731566764
2022-06-27,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",266049
2022-06-27,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.655196276412353
2022-06-27,"Algeria",1,2,"Confirmed","#D6604D","New Cases",11
2022-06-27,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00270895926710338
2022-06-26,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",266038
2022-06-26,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.655169186819682
2022-06-26,"Algeria",1,2,"Confirmed","#D6604D","New Cases",8
2022-06-26,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00197015219425701
2022-06-25,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",266030
2022-06-25,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.655149485297739
2022-06-25,"Algeria",1,2,"Confirmed","#D6604D","New Cases",5
2022-06-25,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00123134512141063
2022-06-24,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",266025
2022-06-24,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.655137171846525
2022-06-24,"Algeria",1,2,"Confirmed","#D6604D","New Cases",10
2022-06-24,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00246269024282126
2022-06-23,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",266015
2022-06-23,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.655112544944097
2022-06-23,"Algeria",1,2,"Confirmed","#D6604D","New Cases",9
2022-06-23,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00221642121853913
2022-06-22,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",266006
2022-06-22,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.655090380731912
2022-06-22,"Algeria",1,2,"Confirmed","#D6604D","New Cases",13
2022-06-22,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00320149731566764
2022-06-21,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",265993
2022-06-21,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.655058365758755
2022-06-21,"Algeria",1,2,"Confirmed","#D6604D","New Cases",8
2022-06-21,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00197015219425701
2022-06-20,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",265985
2022-06-20,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.655038664236812
2022-06-20,"Algeria",1,2,"Confirmed","#D6604D","New Cases",10
2022-06-20,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00246269024282126
2022-06-19,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",265975
2022-06-19,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.655014037334384
2022-06-19,"Algeria",1,2,"Confirmed","#D6604D","New Cases",4
2022-06-19,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.000985076097128503
2022-06-18,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",265971
2022-06-18,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.655004186573413
2022-06-18,"Algeria",1,2,"Confirmed","#D6604D","New Cases",3
2022-06-18,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.000738807072846377
2022-06-17,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",265968
2022-06-17,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.654996798502684
2022-06-17,"Algeria",1,2,"Confirmed","#D6604D","New Cases",4
2022-06-17,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.000985076097128503
2022-06-16,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",265964
2022-06-16,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.654986947741713
2022-06-16,"Algeria",1,2,"Confirmed","#D6604D","New Cases",12
2022-06-16,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00295522829138551
2022-06-15,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",265952
2022-06-15,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.654957395458799
2022-06-15,"Algeria",1,2,"Confirmed","#D6604D","New Cases",9
2022-06-15,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00221642121853913
2022-06-14,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",265943
2022-06-14,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.654935231246614
2022-06-14,"Algeria",1,2,"Confirmed","#D6604D","New Cases",6
2022-06-14,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00147761414569275
2022-06-13,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",265937
2022-06-13,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.654920455105157
2022-06-13,"Algeria",1,2,"Confirmed","#D6604D","New Cases",10
2022-06-13,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.00246269024282126
2022-06-12,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",265927
2022-06-12,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.654895828202729
2022-06-12,"Algeria",1,2,"Confirmed","#D6604D","New Cases",2
2022-06-12,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0.000492538048564252
2022-06-11,"Algeria",1,2,"Confirmed","#D6604D","Cumulative Count",265925
2022-06-11,"Algeria",1,2,"Confirmed","#D6604D","Cumulative % of Population",0.654890902822243
2022-06-11,"Algeria",1,2,"Confirmed","#D6604D","New Cases",0
2022-06-11,"Algeria",1,2,"Confirmed","#D6604D","New Cases per 10,000",0
